570,"GEDUNG NASIONAL, 33127",104
571,"KEJAKSAAN, 33123",104
572,"OPAS INDAH, 33121",104
573,"RAWA BANGUN, 33121",104
574,"CENGAL, 45555",1050
575,"CIKELENG, 45555",1050
576,"CITAPEN, 45555",1050
577,"DUKUHDALEM, 45555",1050
578,"GARATENGAH, 45555",1050
579,"JAPARA, 45555",1050
580,"KALIMATI, 45555",1050
581,"RAJADANU, 45555",1050
582,"SINGKUP, 45555",1050
583,"WANO, 45555",1050
584,"BABATAN, 45561",1051
585,"BAYUNING, 45561",1051
586,"CIHERANG, 45561",1051
587,"CIKETAK, 45561",1051
588,"CIPONDOK, 45561",1051
589,"CISUKADANA, 45561",1051
590,"KADUGEDE, 45561",1051
591,"MARGABAKTI, 45561",1051
592,"NANGKA, 45561",1051
593,"SINDANGJAWA, 45561",1051
594,"TINGGAR, 45561",1051
595,"WINDUJANTEN, 45561",1051
596,"CIPANCUR, 45594",1052
597,"KALIMANGGIS KULON, 45594",1052
598,"KALIMANGGIS WETAN, 45594",1052
599,"KERTAWANA, 45594",1052
600,"PARTAWANGUNAN, 45594",1052
601,"WANASARAYA, 45594",1052
602,"CIHANJARO, 45584",1053
603,"JABRANTI, 45584",1053
604,"KADUAGUNG, 45584",1053
605,"KARANGKANCANA, 45584",1053
606,"MARGACINA, 45584",1053
607,"SEGONG, 45584",1053
608,"SIMPAYJAYA, 45584",1053
609,"SUKASARI, 45584",1053
610,"TANJUNGKERTA, 45584",1053
611,"BOJONG, 45553",1054
612,"CIBENTANG, 45553",1054
613,"CIKASO, 45553",1054
614,"CIKUBANGSARI, 45553",1054
615,"CILAJA, 45553",1054
616,"CILOWA, 45553",1054
617,"GANDASOLI, 45553",1054
618,"GEREBA, 45553",1054
619,"KALAPAGUNUNG, 45553",1054
620,"KARAMATMULYA, 45553",1054
621,"KARANGMANGU, 45553",1054
622,"KASTURI, 45521",1054
623,"NANGGERANG, 45553",1054
624,"PADAREK, 45553",1054
625,"PAJAMBON, 45553",1054
626,"RAGAWACANA, 45553",1054
627,"WIDARASARI, 45553",1054
628,"ANCARAN, 45514",1055
629,"AWIRARANGAN, 45511",1055
630,"CIBINUANG, 45511",1055
631,"CIGINTUNG, 45517",1055
632,"CIJOHO, 45513",1055
633,"CIPORANG, 45514",1055
634,"CIRENDANG, 45518",1055
635,"CITANGTU, 45516",1055
636,"KARANGTAWANG, 45515",1055
637,"KEDUNGARUM, 45513",1055
638,"KUNINGAN, 45511",1055
639,"PURWAWINANGUN, 45512",1055
640,"WINDUHAJI, 45516",1055
